,id,rank_pred,rank_real
7113,28435,1,1
7114,28435,2,2
7115,28435,3,3
7116,28435,4,4
7117,28450,0,0
7118,28450,1,1
7119,28465,0,0
7120,28465,1,1
7121,28465,2,2
7122,28465,3,3
7123,28480,0,0
7124,28480,1,1
7125,28480,2,2
7126,28495,0,0
7127,28495,1,1
7128,28495,2,2
7129,28495,3,3
7130,28510,0,0
7131,28510,1,1
7132,28510,2,2
7133,28510,3,3
7134,28525,0,0
7135,28525,1,1
7136,28525,2,2
7137,28525,3,3
7138,28540,0,0
7139,28540,1,1
7140,28540,2,2
7141,28540,3,3
7142,28555,0,0
7143,28555,1,1
7144,28555,2,2
7145,28555,3,3
7146,28555,4,4
7147,28570,0,1
7148,28570,1,0
7149,28570,2,2
7150,28585,0,0
7151,28585,1,1
7152,28585,2,2
7153,28585,3,3
7154,28585,4,4
7155,28600,0,0
7156,28600,1,1
7157,28600,2,2
7158,28600,3,3
7159,28600,4,4
7160,28615,0,0
7161,28615,1,1
7162,28615,2,2
7163,28630,0,0
7164,28630,1,1
7165,28630,2,2
7166,28645,0,0
7167,28645,1,1
7168,28645,2,2
7169,28660,0,1
7170,28660,1,0
7171,28675,0,0
7172,28675,1,1
7173,28675,2,2
7174,28675,3,4
7175,28675,4,3
7176,28690,0,0
7177,28690,1,1
7178,28690,2,2
7179,28705,0,0
7180,28705,1,1
7181,28705,2,2
7182,28720,0,1
7183,28720,1,0
7184,28720,2,2
7185,28720,3,3
7186,28720,4,4
7187,28735,0,0
7188,28735,1,2
7189,28735,2,1
7190,28750,0,0
7191,28750,1,1
7192,28750,2,2
7193,28750,3,3
7194,28765,0,0
7195,28765,1,1
7196,28765,2,2
7197,28765,3,3
7198,28780,0,0
7199,28780,1,1
7200,28780,2,2
7201,28795,0,0
7202,28795,1,1
7203,28795,2,4
7204,28795,3,2
7205,28795,4,3
7206,28810,0,0
7207,28810,1,1
7208,28825,0,0
7209,28825,1,1
7210,28825,2,2
7211,28840,0,0
7212,28840,1,1
7213,28840,2,2
7214,28840,3,3
7215,28855,0,0
7216,28855,1,1
7217,28870,0,2
7218,28870,1,0
7219,28870,2,1
7220,28870,3,4
7221,28870,4,3
7222,28885,0,0
7223,28885,1,1
7224,28885,2,2
7225,28885,3,3
7226,28885,4,4
7227,28900,0,0
7228,28900,1,1
7229,28900,2,2
7230,28900,3,3
7231,28900,4,4
7232,28915,0,0
7233,28915,1,1
7234,28915,2,2
7235,28915,3,4
7236,28915,4,3
7237,28930,0,0
7238,28930,1,1
7239,28930,2,2
7240,28930,3,3
7241,28945,0,0
7242,28945,1,1
7243,28960,0,0
7244,28960,1,1
7245,28960,2,2
7246,28960,3,3
7247,28975,0,2
7248,28975,1,0
7249,28975,2,1
7250,28975,3,3
7251,28975,4,4
7252,28990,0,0
7253,28990,1,1
7254,28990,2,2
7255,28990,3,3
7256,28990,4,4
7257,29005,0,1
7258,29005,1,0
7259,29005,2,2
7260,29005,3,3
7261,29020,0,1
7262,29020,1,0
7263,29020,2,2
7264,29020,3,3
7265,29035,0,0
7266,29035,1,2
7267,29035,2,1
7268,29035,3,3
7269,29035,4,4
7270,29050,0,0
7271,29050,1,2
7272,29050,2,1
7273,29050,3,3
7274,29050,4,4
7275,29065,0,2
7276,29065,1,0
7277,29065,2,1
7278,29080,0,0
7279,29080,1,1
7280,29080,2,2
7281,29080,3,3
7282,29095,0,0
7283,29095,1,1
7284,29095,2,2
7285,29095,3,4
7286,29110,0,1
7287,29110,1,0
7288,29110,2,2
7289,29110,3,4
7290,29110,4,3
7291,29125,0,0
7292,29125,1,1
7293,29125,2,2
7294,29140,0,0
7295,29140,1,1
7296,29140,2,2
7297,29155,0,0
7298,29155,1,1
7299,29155,2,2
7300,29155,3,4
7301,29170,0,0
7302,29170,1,1
7303,29170,2,2
7304,29170,3,3
7305,29185,0,0
7306,29185,1,2
7307,29185,2,1
7308,29185,3,3
7309,29200,0,0
7310,29200,1,1
7311,29200,2,2
7312,29200,3,3
7313,29215,0,0
7314,29215,1,1
7315,29215,2,3
7316,29215,3,2
7317,29230,0,1
7318,29230,1,0
7319,29230,2,2
7320,29230,3,4
7321,29230,4,3
7322,29245,0,0
7323,29245,1,1
7324,29245,2,2
7325,29245,3,3
7326,29260,0,0
7327,29275,0,0
7328,29275,1,1
7329,29275,2,2
7330,29275,3,3
7331,29290,0,0
7332,29290,1,1
7333,29290,2,2
7334,29305,0,2
7335,29305,1,0
7336,29305,2,1
7337,29305,3,3
7338,29305,4,4
7339,29320,0,0
7340,29320,1,1
7341,29335,0,0
7342,29335,1,1
7343,29350,0,0
7344,29350,1,2
7345,29350,2,1
7346,29350,3,4
7347,29365,0,0
7348,29365,1,2
7349,29365,2,1
7350,29365,3,3
7351,29380,0,1
7352,29380,1,0
7353,29380,2,2
7354,29380,3,3
7355,29380,4,4
7356,29395,0,0
7357,29395,1,1
7358,29395,2,2
7359,29395,3,3
7360,29410,0,0
7361,29410,1,1
7362,29410,2,2
7363,29410,3,3
7364,29425,0,1
7365,29425,1,0
7366,29425,2,2
7367,29425,3,4
7368,29440,0,1
7369,29440,1,2
7370,29440,2,0
7371,29440,3,4
7372,29455,0,0
7373,29455,1,1
7374,29455,2,2
7375,29470,0,0
7376,29470,1,1
7377,29470,2,3
7378,29470,3,2
7379,29485,0,0
7380,29485,1,1
7381,29485,2,3
7382,29485,3,2
7383,29500,0,0
7384,29500,1,1
7385,29500,2,2
7386,29500,3,4
7387,29500,4,3
7388,29515,0,1
7389,29515,1,0
7390,29515,2,2
7391,29530,0,0
7392,29530,1,1
7393,29530,2,2
7394,29530,3,3
7395,29545,0,0
7396,29545,1,1
7397,29545,2,2
7398,29545,3,3
7399,29545,4,4
7400,29560,0,0
7401,29560,1,1
7402,29560,2,2
7403,29560,3,3
7404,29575,0,0
7405,29575,1,1
7406,29575,2,2
7407,29590,0,0
7408,29590,1,1
7409,29590,2,2
7410,29590,3,3
7411,29605,0,0
7412,29605,1,2
7413,29605,2,1
7414,29605,3,3
7415,29620,0,0
7416,29620,1,1
7417,29620,2,2
7418,29635,0,0
7419,29635,1,1
7420,29635,2,2
7421,29650,0,0
7422,29650,1,1
7423,29650,2,2
7424,29650,3,3
7425,29665,0,1
7426,29665,1,2
7427,29665,2,0
7428,29665,3,3
7429,29680,0,0
7430,29680,1,1
7431,29680,2,2
7432,29695,0,0
7433,29695,1,1
7434,29695,2,2
7435,29695,3,3
7436,29710,0,0
7437,29710,1,1
7438,29710,2,2
7439,29710,3,4
7440,29725,0,0
7441,29725,1,1
7442,29725,2,2
7443,29725,3,3
7444,29740,0,0
7445,29755,0,1
7446,29755,1,0
7447,29755,2,2
7448,29755,3,3
7449,29770,0,0
7450,29770,1,1
7451,29770,2,2
7452,29785,0,0
7453,29785,1,1
7454,29785,2,3
7455,29785,3,2
7456,29785,4,4
7457,29800,0,0
7458,29800,1,2
7459,29800,2,1
7460,29815,0,1
7461,29815,1,2
7462,29815,2,0
7463,29815,3,4
7464,29815,4,3
7465,29830,0,0
7466,29830,1,1
7467,29830,2,2
7468,29830,3,3
7469,29845,0,0
7470,29845,1,1
7471,29845,2,2
7472,29845,3,4
7473,29845,4,3
7474,29860,0,1
7475,29860,1,0
7476,29860,2,2
7477,29875,0,0
7478,29875,1,1
7479,29875,2,2
7480,29890,0,0
7481,29890,1,1
7482,29890,2,2
7483,29890,3,4
7484,29890,4,3
7485,29905,0,0
7486,29905,1,1
7487,29905,2,2
7488,29905,3,3
7489,29920,0,1
7490,29920,1,0
7491,29920,2,2
7492,29920,3,3
7493,29935,0,0
7494,29935,1,1
7495,29935,2,2
7496,29935,3,3
7497,29950,0,0
7498,29950,1,1
7499,29950,2,2
7500,29950,3,3
7501,29950,4,4
7502,29965,0,0
7503,29965,1,1
7504,29965,2,2
7505,29965,3,3
7506,29980,0,0
7507,29980,1,1
7508,29980,2,2
7509,29980,3,3
7510,29995,0,0
7511,29995,1,1
7512,29995,2,2
7513,29995,3,3
7514,29995,4,4
